,Disease,Disease Name,Gene
13479,C0027672,"Neoplastic Syndromes, Hereditary",7248
13480,C0027672,"Neoplastic Syndromes, Hereditary",7249
13481,C0027672,"Neoplastic Syndromes, Hereditary",7428
13482,C0027672,"Neoplastic Syndromes, Hereditary",7516
13483,C0027672,"Neoplastic Syndromes, Hereditary",79728
13484,C0027672,"Neoplastic Syndromes, Hereditary",8313
13485,C0027672,"Neoplastic Syndromes, Hereditary",83990
13486,C0027672,"Neoplastic Syndromes, Hereditary",84142
13487,C0027672,"Neoplastic Syndromes, Hereditary",999
13488,C0017178,Gastrointestinal Diseases,1244
13489,C0017178,Gastrointestinal Diseases,1440
13490,C0017178,Gastrointestinal Diseases,1906
13491,C0017178,Gastrointestinal Diseases,2520
13492,C0017178,Gastrointestinal Diseases,4524
13493,C0017178,Gastrointestinal Diseases,4548
13494,C0017178,Gastrointestinal Diseases,4638
13495,C0017178,Gastrointestinal Diseases,4780
13496,C0017178,Gastrointestinal Diseases,5443
13497,C0017178,Gastrointestinal Diseases,57680
13498,C0017178,Gastrointestinal Diseases,885
13499,C0017178,Gastrointestinal Diseases,9817
13500,C0268237,Cytochrome-c Oxidase Deficiency,100131801
13501,C0268237,Cytochrome-c Oxidase Deficiency,116228
13502,C0268237,Cytochrome-c Oxidase Deficiency,1340
13503,C0268237,Cytochrome-c Oxidase Deficiency,1352
13504,C0268237,Cytochrome-c Oxidase Deficiency,22868
13505,C0268237,Cytochrome-c Oxidase Deficiency,28958
13506,C0268237,Cytochrome-c Oxidase Deficiency,4512
13507,C0268237,Cytochrome-c Oxidase Deficiency,4513
13508,C0268237,Cytochrome-c Oxidase Deficiency,4514
13509,C0268237,Cytochrome-c Oxidase Deficiency,4567
13510,C0268237,Cytochrome-c Oxidase Deficiency,4570
13511,C0268237,Cytochrome-c Oxidase Deficiency,51204
13512,C0268237,Cytochrome-c Oxidase Deficiency,6341
13513,C0268237,Cytochrome-c Oxidase Deficiency,6834
13514,C0268237,Cytochrome-c Oxidase Deficiency,84334
13515,C0268237,Cytochrome-c Oxidase Deficiency,84987
13516,C0268237,Cytochrome-c Oxidase Deficiency,9997
13517,C0035304,Retinal Degeneration,1356
13518,C0035304,Retinal Degeneration,1406
13519,C0035304,Retinal Degeneration,145226
13520,C0035304,Retinal Degeneration,23322
13521,C0035304,Retinal Degeneration,2668
13522,C0035304,Retinal Degeneration,4901
13523,C0035304,Retinal Degeneration,5158
13524,C0035304,Retinal Degeneration,54806
13525,C0035304,Retinal Degeneration,57560
13526,C0035304,Retinal Degeneration,596
13527,C0035304,Retinal Degeneration,6010
13528,C0035304,Retinal Degeneration,6103
13529,C0035304,Retinal Degeneration,64802
13530,C0035304,Retinal Degeneration,6647
13531,C0035304,Retinal Degeneration,84839
13532,C0035309,Retinal Diseases,100506658
13533,C0035309,Retinal Diseases,10806
13534,C0035309,Retinal Diseases,1103
13535,C0035309,Retinal Diseases,1297
13536,C0035309,Retinal Diseases,23411
13537,C0035309,Retinal Diseases,30813
13538,C0035309,Retinal Diseases,3162
13539,C0035309,Retinal Diseases,3383
13540,C0035309,Retinal Diseases,3440
13541,C0035309,Retinal Diseases,4318
13542,C0035309,Retinal Diseases,4543
13543,C0035309,Retinal Diseases,4843
13544,C0035309,Retinal Diseases,5155
13545,C0035309,Retinal Diseases,5311
13546,C0035309,Retinal Diseases,5788
13547,C0035309,Retinal Diseases,7070
13548,C0035309,Retinal Diseases,7124
13549,C0035309,Retinal Diseases,7274
13550,C0035309,Retinal Diseases,7422
13551,C0035309,Retinal Diseases,7431
13552,C0035309,Retinal Diseases,8322
13553,C0268583,Methylmalonic acidemia,1382
13554,C0268583,Methylmalonic acidemia,197322
13555,C0268583,Methylmalonic acidemia,2820
13556,C0268583,Methylmalonic acidemia,284119
13557,C0268583,Methylmalonic acidemia,4594
13558,C0268583,Methylmalonic acidemia,4735
13559,C0268583,Methylmalonic acidemia,54205
13560,C0268583,Methylmalonic acidemia,55752
13561,C0268583,Methylmalonic acidemia,6648
13562,C0268583,Methylmalonic acidemia,8801
13563,C0011616,Contact Dermatitis,10850
13564,C0011616,Contact Dermatitis,11004
13565,C0011616,Contact Dermatitis,1230
13566,C0011616,Contact Dermatitis,1394
13567,C0011616,Contact Dermatitis,1490
13568,C0011616,Contact Dermatitis,1520
13569,C0011616,Contact Dermatitis,1543
13570,C0011616,Contact Dermatitis,1545
13571,C0011616,Contact Dermatitis,1646
13572,C0011616,Contact Dermatitis,1649
13573,C0011616,Contact Dermatitis,1672
13574,C0011616,Contact Dermatitis,1728
13575,C0011616,Contact Dermatitis,1843
13576,C0011616,Contact Dermatitis,196
13577,C0011616,Contact Dermatitis,2167
13578,C0011616,Contact Dermatitis,2312
13579,C0011616,Contact Dermatitis,2315
13580,C0011616,Contact Dermatitis,23657
13581,C0011616,Contact Dermatitis,2495
13582,C0011616,Contact Dermatitis,2539
13583,C0011616,Contact Dermatitis,2720
13584,C0011616,Contact Dermatitis,2729
13585,C0011616,Contact Dermatitis,2833
13586,C0011616,Contact Dermatitis,2936
13587,C0011616,Contact Dermatitis,2937
13588,C0011616,Contact Dermatitis,2950
13589,C0011616,Contact Dermatitis,3084
13590,C0011616,Contact Dermatitis,30968
13591,C0011616,Contact Dermatitis,3108
13592,C0011616,Contact Dermatitis,3162
13593,C0011616,Contact Dermatitis,3315
13594,C0011616,Contact Dermatitis,3320
13595,C0011616,Contact Dermatitis,3485
13596,C0011616,Contact Dermatitis,3489
13597,C0011616,Contact Dermatitis,3606
13598,C0011616,Contact Dermatitis,3621
13599,C0011616,Contact Dermatitis,3849
13600,C0011616,Contact Dermatitis,3851
13601,C0011616,Contact Dermatitis,3858
13602,C0011616,Contact Dermatitis,3934
13603,C0011616,Contact Dermatitis,4317
13604,C0011616,Contact Dermatitis,4319
13605,C0011616,Contact Dermatitis,4835
13606,C0011616,Contact Dermatitis,5008
13607,C0011616,Contact Dermatitis,51311
13608,C0011616,Contact Dermatitis,5266
13609,C0011616,Contact Dermatitis,54578
13610,C0011616,Contact Dermatitis,54658
13611,C0011616,Contact Dermatitis,57016
13612,C0011616,Contact Dermatitis,5718
13613,C0011616,Contact Dermatitis,596
13614,C0011616,Contact Dermatitis,6279
13615,C0011616,Contact Dermatitis,6288
13616,C0011616,Contact Dermatitis,6317
13617,C0011616,Contact Dermatitis,6318
13618,C0011616,Contact Dermatitis,6647
13619,C0011616,Contact Dermatitis,6649
13620,C0011616,Contact Dermatitis,7099
13621,C0011616,Contact Dermatitis,7177
13622,C0011616,Contact Dermatitis,7295
13623,C0011616,Contact Dermatitis,7296
13624,C0011616,Contact Dermatitis,7422
13625,C0011616,Contact Dermatitis,841
13626,C0011616,Contact Dermatitis,8544
13627,C0011616,Contact Dermatitis,8744
13628,C0011616,Contact Dermatitis,9076
13629,C0011616,Contact Dermatitis,942
13630,C0011616,Contact Dermatitis,9547
13631,C0011616,Contact Dermatitis,9588
13632,C0011616,Contact Dermatitis,960
13633,C0011616,Contact Dermatitis,9759
13634,C0011615,"Dermatitis, Atopic",100533107
13635,C0011615,"Dermatitis, Atopic",100874011
13636,C0011615,"Dermatitis, Atopic",101927260
13637,C0011615,"Dermatitis, Atopic",101927774
13638,C0011615,"Dermatitis, Atopic",102465537
13639,C0011615,"Dermatitis, Atopic",10665
13640,C0011615,"Dermatitis, Atopic",11127
13641,C0011615,"Dermatitis, Atopic",1232
13642,C0011615,"Dermatitis, Atopic",1234
13643,C0011615,"Dermatitis, Atopic",129446
13644,C0011615,"Dermatitis, Atopic",151887
13645,C0011615,"Dermatitis, Atopic",22891
13646,C0011615,"Dermatitis, Atopic",2312
13647,C0011615,"Dermatitis, Atopic",2720
13648,C0011615,"Dermatitis, Atopic",282617
13649,C0011615,"Dermatitis, Atopic",2833
13650,C0011615,"Dermatitis, Atopic",284382
13651,C0011615,"Dermatitis, Atopic",3106
13652,C0011615,"Dermatitis, Atopic",339400
13653,C0011615,"Dermatitis, Atopic",3458
13654,C0011615,"Dermatitis, Atopic",3553
13655,C0011615,"Dermatitis, Atopic",3565
13656,C0011615,"Dermatitis, Atopic",3567
13657,C0011615,"Dermatitis, Atopic",3569
13658,C0011615,"Dermatitis, Atopic",3586
13659,C0011615,"Dermatitis, Atopic",3596
13660,C0011615,"Dermatitis, Atopic",3627
13661,C0011615,"Dermatitis, Atopic",386653
13662,C0011615,"Dermatitis, Atopic",5017
13663,C0011615,"Dermatitis, Atopic",5089
13664,C0011615,"Dermatitis, Atopic",5465
13665,C0011615,"Dermatitis, Atopic",54778
13666,C0011615,"Dermatitis, Atopic",5599
13667,C0011615,"Dermatitis, Atopic",56946
13668,C0011615,"Dermatitis, Atopic",6279
13669,C0011615,"Dermatitis, Atopic",6352
13670,C0011615,"Dermatitis, Atopic",6356
13671,C0011615,"Dermatitis, Atopic",6361
13672,C0011615,"Dermatitis, Atopic",6367
13673,C0011615,"Dermatitis, Atopic",6369
13674,C0011615,"Dermatitis, Atopic",63940
13675,C0011615,"Dermatitis, Atopic",6401
13676,C0011615,"Dermatitis, Atopic",6556
13677,C0011615,"Dermatitis, Atopic",6778
13678,C0011615,"Dermatitis, Atopic",7148
13679,C0011615,"Dermatitis, Atopic",84433
13680,C0011615,"Dermatitis, Atopic",85480
13681,C0011615,"Dermatitis, Atopic",8809
13682,C0011615,"Dermatitis, Atopic",8875
13683,C0011615,"Dermatitis, Atopic",8876
13684,C0011615,"Dermatitis, Atopic",90865
13685,C0010068,Coronary heart disease,100048912
13686,C0010068,Coronary heart disease,100188836
13687,C0010068,Coronary heart disease,100188877
13688,C0010068,Coronary heart disease,100507308
13689,C0010068,Coronary heart disease,10665
13690,C0010068,Coronary heart disease,11173
13691,C0010068,Coronary heart disease,136991
13692,C0010068,Coronary heart disease,148738
13693,C0010068,Coronary heart disease,1524
13694,C0010068,Coronary heart disease,1636
13695,C0010068,Coronary heart disease,1952
13696,C0010068,Coronary heart disease,2100
13697,C0010068,Coronary heart disease,217
13698,C0010068,Coronary heart disease,221692
13699,C0010068,Coronary heart disease,22808
13700,C0010068,Coronary heart disease,2321
13701,C0010068,Coronary heart disease,23293
13702,C0010068,Coronary heart disease,23294
13703,C0010068,Coronary heart disease,23316
13704,C0010068,Coronary heart disease,25902
13705,C0010068,Coronary heart disease,283450
13706,C0010068,Coronary heart disease,338
13707,C0010068,Coronary heart disease,338334
13708,C0010068,Coronary heart disease,345
13709,C0010068,Coronary heart disease,348
13710,C0010068,Coronary heart disease,3570
13711,C0010068,Coronary heart disease,375056
13712,C0010068,Coronary heart disease,387573
13713,C0010068,Coronary heart disease,387584
13714,C0010068,Coronary heart disease,387585
13715,C0010068,Coronary heart disease,388165
13716,C0010068,Coronary heart disease,3949
13717,C0010068,Coronary heart disease,3988
13718,C0010068,Coronary heart disease,4018
13719,C0010068,Coronary heart disease,4023
13720,C0010068,Coronary heart disease,4088
13721,C0010068,Coronary heart disease,4524
13722,C0010068,Coronary heart disease,4633
13723,C0010068,Coronary heart disease,4660
13724,C0010068,Coronary heart disease,490
13725,C0010068,Coronary heart disease,51530
13726,C0010068,Coronary heart disease,5175
13727,C0010068,Coronary heart disease,5328
13728,C0010068,Coronary heart disease,5444
13729,C0010068,Coronary heart disease,54805
13730,C0010068,Coronary heart disease,55219
13731,C0010068,Coronary heart disease,55351
13732,C0010068,Coronary heart disease,55759
13733,C0010068,Coronary heart disease,55973
13734,C0010068,Coronary heart disease,57608
13735,C0010068,Coronary heart disease,64240
13736,C0010068,Coronary heart disease,65264
13737,C0010068,Coronary heart disease,6581
13738,C0010068,Coronary heart disease,6597
13739,C0010068,Coronary heart disease,6927
13740,C0010068,Coronary heart disease,6943
13741,C0010068,Coronary heart disease,79001
13742,C0010068,Coronary heart disease,7941
13743,C0010068,Coronary heart disease,80350
13744,C0010068,Coronary heart disease,80724
13745,C0010068,Coronary heart disease,84439
13746,C0010068,Coronary heart disease,84624
13747,C0010068,Coronary heart disease,84722
13748,C0010068,Coronary heart disease,8613
13749,C0010068,Coronary heart disease,8701
13750,C0010068,Coronary heart disease,8882
13751,C0010068,Coronary heart disease,91851
13752,C0010068,Coronary heart disease,948
13753,C0029456,Osteoporosis,100188853
13754,C0029456,Osteoporosis,100188854
13755,C0029456,Osteoporosis,10376
13756,C0029456,Osteoporosis,10487
13757,C0029456,Osteoporosis,10576
13758,C0029456,Osteoporosis,10584
13759,C0029456,Osteoporosis,10935
13760,C0029456,Osteoporosis,111
13761,C0029456,Osteoporosis,11138
13762,C0029456,Osteoporosis,11315
13763,C0029456,Osteoporosis,11343
13764,C0029456,Osteoporosis,114876
13765,C0029456,Osteoporosis,118429
13766,C0029456,Osteoporosis,1277
13767,C0029456,Osteoporosis,1278
13768,C0029456,Osteoporosis,1588
13769,C0029456,Osteoporosis,2023
13770,C0029456,Osteoporosis,2122
13771,C0029456,Osteoporosis,220164
13772,C0029456,Osteoporosis,2243
13773,C0029456,Osteoporosis,2244
13774,C0029456,Osteoporosis,25796
13775,C0029456,Osteoporosis,2597
13776,C0029456,Osteoporosis,2820
13777,C0029456,Osteoporosis,2876
13778,C0029456,Osteoporosis,2934
13779,C0029456,Osteoporosis,302
13780,C0029456,Osteoporosis,338382
13781,C0029456,Osteoporosis,3418
13782,C0029456,Osteoporosis,348751
13783,C0029456,Osteoporosis,3569
13784,C0029456,Osteoporosis,3570
13785,C0029456,Osteoporosis,4041
13786,C0029456,Osteoporosis,4057
13787,C0029456,Osteoporosis,471
13788,C0029456,Osteoporosis,4860
13789,C0029456,Osteoporosis,4982
13790,C0029456,Osteoporosis,501
13791,C0029456,Osteoporosis,5019
13792,C0029456,Osteoporosis,5034
13793,C0029456,Osteoporosis,5315
13794,C0029456,Osteoporosis,5341
13795,C0029456,Osteoporosis,5443
13796,C0029456,Osteoporosis,54503
13797,C0029456,Osteoporosis,5683
13798,C0029456,Osteoporosis,5686
13799,C0029456,Osteoporosis,5741
13800,C0029456,Osteoporosis,5906
13801,C0029456,Osteoporosis,5972
13802,C0029456,Osteoporosis,6251
13803,C0029456,Osteoporosis,6648
13804,C0029456,Osteoporosis,7040
13805,C0029456,Osteoporosis,7094
13806,C0029456,Osteoporosis,71
13807,C0029456,Osteoporosis,7167
13808,C0029456,Osteoporosis,7171
13809,C0029456,Osteoporosis,7307
13810,C0029456,Osteoporosis,7414
13811,C0029456,Osteoporosis,7421
13812,C0029456,Osteoporosis,7471
13813,C0029456,Osteoporosis,760
13814,C0029456,Osteoporosis,799
13815,C0029456,Osteoporosis,8572
13816,C0029456,Osteoporosis,8600
13817,C0029456,Osteoporosis,92344
13818,C0029456,Osteoporosis,9365
13819,C0029456,Osteoporosis,9948
13820,C0018800,Cardiomegaly,10539
13821,C0018800,Cardiomegaly,10616
13822,C0018800,Cardiomegaly,1375
13823,C0018800,Cardiomegaly,147
13824,C0018800,Cardiomegaly,1489
13825,C0018800,Cardiomegaly,150
13826,C0018800,Cardiomegaly,152
13827,C0018800,Cardiomegaly,1543
13828,C0018800,Cardiomegaly,1545
13829,C0018800,Cardiomegaly,156
13830,C0018800,Cardiomegaly,1571
13831,C0018800,Cardiomegaly,1756
13832,C0018800,Cardiomegaly,183
13833,C0018800,Cardiomegaly,1906
13834,C0018800,Cardiomegaly,196
13835,C0018800,Cardiomegaly,207
13836,C0018800,Cardiomegaly,2247
13837,C0018800,Cardiomegaly,23523
13838,C0018800,Cardiomegaly,26
13839,C0018800,Cardiomegaly,2621
13840,C0018800,Cardiomegaly,2626
13841,C0018800,Cardiomegaly,2932
13842,C0018800,Cardiomegaly,3066
13843,C0018800,Cardiomegaly,3091
13844,C0018800,Cardiomegaly,3162
13845,C0018800,Cardiomegaly,3270
13846,C0018800,Cardiomegaly,3357
13847,C0018800,Cardiomegaly,3479
13848,C0018800,Cardiomegaly,3553
13849,C0018800,Cardiomegaly,3606
13850,C0018800,Cardiomegaly,3709
13851,C0018800,Cardiomegaly,3976
13852,C0018800,Cardiomegaly,406991
13853,C0018800,Cardiomegaly,4502
13854,C0018800,Cardiomegaly,4607
13855,C0018800,Cardiomegaly,4846
13856,C0018800,Cardiomegaly,4878
13857,C0018800,Cardiomegaly,4879
13858,C0018800,Cardiomegaly,488
13859,C0018800,Cardiomegaly,4881
13860,C0018800,Cardiomegaly,51548
13861,C0018800,Cardiomegaly,5294
13862,C0018800,Cardiomegaly,5337
13863,C0018800,Cardiomegaly,5338
13864,C0018800,Cardiomegaly,5443
13865,C0018800,Cardiomegaly,5465
13866,C0018800,Cardiomegaly,5467
13867,C0018800,Cardiomegaly,5563
13868,C0018800,Cardiomegaly,5578
13869,C0018800,Cardiomegaly,5579
13870,C0018800,Cardiomegaly,5972
13871,C0018800,Cardiomegaly,6236
13872,C0018800,Cardiomegaly,6464
13873,C0018800,Cardiomegaly,6648
13874,C0018800,Cardiomegaly,6714
13875,C0018800,Cardiomegaly,6774
13876,C0018800,Cardiomegaly,7124
13877,C0018800,Cardiomegaly,7139
13878,C0018800,Cardiomegaly,7220
13879,C0018800,Cardiomegaly,7351
13880,C0018800,Cardiomegaly,84676
13881,C0018800,Cardiomegaly,857
13882,C0018800,Cardiomegaly,859
13883,C0018800,Cardiomegaly,894
13884,C0018800,Cardiomegaly,93649
13885,C0018800,Cardiomegaly,9495
13886,C0018800,Cardiomegaly,9927
13887,C0018801,Heart failure,10516
13888,C0018801,Heart failure,10891
13889,C0018801,Heart failure,112616
13890,C0018801,Heart failure,1401
13891,C0018801,Heart failure,1431
13892,C0018801,Heart failure,1437
13893,C0018801,Heart failure,1440
13894,C0018801,Heart failure,1490
13895,C0018801,Heart failure,152
13896,C0018801,Heart failure,153
13897,C0018801,Heart failure,1536
13898,C0018801,Heart failure,155
13899,C0018801,Heart failure,161725
13900,C0018801,Heart failure,1636
13901,C0018801,Heart failure,183
13902,C0018801,Heart failure,185
13903,C0018801,Heart failure,1906
13904,C0018801,Heart failure,2053
13905,C0018801,Heart failure,213
13906,C0018801,Heart failure,2628
13907,C0018801,Heart failure,2641
13908,C0018801,Heart failure,2660
13909,C0018801,Heart failure,27035
13910,C0018801,Heart failure,2879
13911,C0018801,Heart failure,2920
13912,C0018801,Heart failure,2932
13913,C0018801,Heart failure,3084
13914,C0018801,Heart failure,3091
13915,C0018801,Heart failure,3162
13916,C0018801,Heart failure,325
13917,C0018801,Heart failure,3315
13918,C0018801,Heart failure,3357
13919,C0018801,Heart failure,3458
13920,C0018801,Heart failure,3553
13921,C0018801,Heart failure,3569
13922,C0018801,Heart failure,3630
13923,C0018801,Heart failure,3688
13924,C0018801,Heart failure,4306
13925,C0018801,Heart failure,478
13926,C0018801,Heart failure,4843
13927,C0018801,Heart failure,4846
13928,C0018801,Heart failure,487
13929,C0018801,Heart failure,4878
13930,C0018801,Heart failure,4879
13931,C0018801,Heart failure,488
13932,C0018801,Heart failure,4881
13933,C0018801,Heart failure,4973
13934,C0018801,Heart failure,50507
13935,C0018801,Heart failure,5054
13936,C0018801,Heart failure,5170
13937,C0018801,Heart failure,51738
13938,C0018801,Heart failure,5294
13939,C0018801,Heart failure,5327
13940,C0018801,Heart failure,5443
13941,C0018801,Heart failure,5502
13942,C0018801,Heart failure,551
13943,C0018801,Heart failure,554
13944,C0018801,Heart failure,5609
13945,C0018801,Heart failure,5617
13946,C0018801,Heart failure,5663
13947,C0018801,Heart failure,5741
13948,C0018801,Heart failure,5742
13949,C0018801,Heart failure,5743
13950,C0018801,Heart failure,5879
13951,C0018801,Heart failure,5972
13952,C0018801,Heart failure,6548
13953,C0018801,Heart failure,6647
13954,C0018801,Heart failure,6648
13955,C0018801,Heart failure,6649
13956,C0018801,Heart failure,7124
13957,C0018801,Heart failure,7132
13958,C0018801,Heart failure,7139
13959,C0018801,Heart failure,7422
13960,C0018801,Heart failure,7450
13961,C0018801,Heart failure,7498
13962,C0018801,Heart failure,8204
13963,C0018801,Heart failure,847
13964,C0018801,Heart failure,90226
13965,C0018801,Heart failure,9370
13966,C0018801,Heart failure,9518
13967,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,10111
13968,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,11200
13969,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,4361
13970,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,4683
13971,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,5728
13972,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,580
13973,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,5888
13974,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,5889
13975,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,5892
13976,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,672
13977,C0677776,Hereditary Breast and Ovarian Cancer Syndrome,675
